customer_id,city,address,latitude,longitude
CUST22982,Jakarta,Gg. Ir. H. Djuanda No. 414,-6.243217,106.852355
CUST22983,Cirebon,Gg. Ahmad Yani No. 33,-6.718408,108.565521
CUST22984,Kediri,Gg. Soekarno Hatta No. 613,-7.894102,112.057905
CUST22985,Bandung,Gang Jayawijaya No. 361,-6.948808,107.646313
CUST22986,Serang,Jl. Lembong No. 5,-6.169869,106.168408
CUST22987,Surabaya,Gang Cihampelas No. 51,-7.234818,112.771754
CUST22988,Bandung,Gg. Sadang Serang No. 54,-6.873786,107.586581
CUST22989,Yogyakarta,Gg. Astana Anyar No. 3,-7.748963,110.363892
CUST22990,Surabaya,Jalan Jamika No. 8,-7.213519,112.726246
CUST22991,Depok,Jl. Ir. H. Djuanda No. 66,-6.355472,106.822074
CUST22992,Bogor,Gg. Otto Iskandardinata No. 801,-6.62637,106.794775
CUST22993,Jakarta,Gang Monginsidi No. 280,-6.219684,106.890961
CUST22994,Bandung,Jl. H.J Maemunah No. 4,-6.874571,107.594314
CUST22995,Semarang,Jl. Ahmad Yani No. 00,-7.000665,110.418125
CUST22996,Jakarta,Jl. Rawamangun No. 9,-6.171195,106.828616
CUST22997,Semarang,Jl. Suryakencana No. 863,-7.016359,110.413691
CUST22998,Surabaya,Gang Sukabumi No. 98,-7.250575,112.773768
CUST22999,Yogyakarta,Gg. Dipenogoro No. 6,-7.83657,110.405569
CUST23000,Malang,Gg. Cempaka No. 913,-7.993738,112.652012
CUST23001,Bandung,Gang Ir. H. Djuanda No. 9,-6.898497,107.640931
CUST23002,Jakarta,Jalan Ahmad Yani No. 068,-6.240649,106.859229
CUST23003,Bekasi,Gang M.T Haryono No. 07,-6.243481,106.961636
CUST23004,Bandung,Gg. Ahmad Yani No. 635,-6.942774,107.644994
CUST23005,Solo,Gang K.H. Wahid Hasyim No. 093,-7.619769,110.791518
CUST23006,Solo,Gg. Pacuan Kuda No. 3,-7.548845,110.779574
CUST23007,Jakarta,Gg. Rawamangun No. 62,-6.25408,106.824978
CUST23008,Depok,Gang Kapten Muslihat No. 3,-6.381982,106.843008
CUST23009,Jakarta,Gang Astana Anyar No. 32,-6.222757,106.838764
CUST23010,Bandung,Gg. Antapani Lama No. 799,-6.923426,107.64155
CUST23011,Surabaya,Gg. HOS. Cokroaminoto No. 446,-7.235764,112.726082
CUST23012,Surabaya,Jalan Cihampelas No. 8,-7.219061,112.778766
CUST23013,Jakarta,Gang Dipatiukur No. 57,-6.210217,106.822446
CUST23014,Kediri,Jl. R.E Martadinata No. 8,-7.89627,112.018241
CUST23015,Semarang,Jalan Rumah Sakit No. 64,-6.987104,110.367804
CUST23016,Jember,Gg. Pasir Koja No. 652,-8.165638,113.74159
CUST23017,Surabaya,Gang R.E Martadinata No. 341,-7.28424,112.773925
CUST23018,Bandung,Gg. BKR No. 728,-6.916883,107.616852
CUST23019,Depok,Jalan Veteran No. 2,-6.377886,106.823208
CUST23020,Cirebon,Jalan Pasir Koja No. 044,-6.722647,108.542938
CUST23021,Semarang,Gg. Cikutra Timur No. 226,-6.956291,110.394336
CUST23022,Bekasi,Gang Cikapayang No. 4,-6.240121,107.002207
CUST23023,Yogyakarta,Gang Bangka Raya No. 10,-7.78422,110.363228
CUST23024,Surabaya,Gang Merdeka No. 149,-7.214146,112.704346
CUST23025,Jakarta,Gang Ahmad Dahlan No. 627,-6.245519,106.868368
CUST23026,Jakarta,Jl. Pacuan Kuda No. 063,-6.19286,106.878211
CUST23027,Cirebon,Jl. Cempaka No. 97,-6.780722,108.585424
CUST23028,Jakarta,Jalan Moch. Toha No. 28,-6.258517,106.894954
CUST23029,Solo,Jl. Siliwangi No. 2,-7.544282,110.807315
CUST23030,Bekasi,Gg. Surapati No. 698,-6.233345,106.934461
CUST23031,Malang,Gg. Merdeka No. 30,-8.008473,112.678133
CUST23032,Malang,Gang Siliwangi No. 980,-7.924264,112.668005
CUST23033,Bekasi,Gg. Pelajar Pejuang No. 8,-6.233831,106.994286
CUST23034,Malang,Gang Ahmad Yani No. 92,-8.00739,112.66334
CUST23035,Cirebon,Jl. Pasteur No. 05,-6.763752,108.580462
CUST23036,Bekasi,Jalan Ciwastra No. 845,-6.268803,107.000534
CUST23037,Jember,Jalan Kendalsari No. 61,-8.181428,113.6881
CUST23038,Tangerang,Jl. Jend. Sudirman No. 729,-6.132835,106.650815
CUST23039,Cirebon,Gang Erlangga No. 717,-6.691612,108.510247
CUST23040,Semarang,Jl. Kebonjati No. 21,-6.938648,110.397735
CUST23041,Bandung,Gg. Ir. H. Djuanda No. 6,-6.961887,107.630984
CUST23042,Malang,Jl. Merdeka No. 9,-7.989974,112.583816
CUST23043,Cirebon,Jalan Monginsidi No. 75,-6.726901,108.586793
CUST23044,Bekasi,Gg. Cihampelas No. 32,-6.255273,107.006473
CUST23045,Bekasi,Jl. M.H Thamrin No. 86,-6.188904,107.001879
CUST23046,Depok,Gg. Veteran No. 005,-6.424317,106.771158
CUST23047,Depok,Gang Siliwangi No. 05,-6.363927,106.803669
CUST23048,Bandung,Gg. Otto Iskandardinata No. 2,-6.950192,107.622026
CUST23049,Solo,Gang K.H. Wahid Hasyim No. 9,-7.594997,110.860209
CUST23050,Jakarta,Gg. Kutisari Selatan No. 5,-6.255479,106.869172
CUST23051,Bandung,Jalan Merdeka No. 156,-6.946519,107.659679
CUST23052,Bekasi,Gang Stasiun Wonokromo No. 431,-6.28517,106.938824
CUST23053,Bogor,Jl. Waringin No. 464,-6.568983,106.825639
CUST23054,Depok,Jl. Abdul Muis No. 872,-6.445296,106.830962
CUST23055,Jakarta,Jalan Erlangga No. 584,-6.178326,106.837002
CUST23056,Surabaya,Gg. Jayawijaya No. 514,-7.256885,112.738897
CUST23057,Depok,Jalan Ahmad Dahlan No. 1,-6.409955,106.745652
CUST23058,Bekasi,Jl. Indragiri No. 228,-6.245292,106.929673
CUST23059,Yogyakarta,Jl. Rajiman No. 3,-7.839056,110.3848
CUST23060,Semarang,Jalan Dr. Djunjunan No. 2,-6.942848,110.414936
CUST23061,Bogor,Jl. Sadang Serang No. 04,-6.629926,106.791712
CUST23062,Semarang,Jalan S. Parman No. 44,-6.923035,110.402493
CUST23063,Bogor,Gg. Bangka Raya No. 8,-6.568583,106.787845
CUST23064,Bandung,Jalan Ciumbuleuit No. 8,-6.955013,107.573939
CUST23065,Tangerang,Jalan Cikutra Barat No. 02,-6.180339,106.622566
CUST23066,Yogyakarta,Gg. W.R. Supratman No. 6,-7.829198,110.38429
CUST23067,Malang,Gg. Siliwangi No. 5,-7.968649,112.67433
CUST23068,Surabaya,Gg. M.T Haryono No. 907,-7.208993,112.776629
CUST23069,Jakarta,Gang Dr. Djunjunan No. 983,-6.159747,106.806017
CUST23070,Jakarta,Jl. Ciwastra No. 3,-6.255206,106.868776
CUST23071,Yogyakarta,Gg. Dipenogoro No. 59,-7.745671,110.365211
CUST23072,Kediri,Jl. Kebonjati No. 4,-7.840923,112.052992
CUST23073,Malang,Jalan Surapati No. 32,-7.974402,112.587766
CUST23074,Depok,Gang Soekarno Hatta No. 15,-6.360881,106.747261
CUST23075,Bandung,Gg. Dipatiukur No. 261,-6.896631,107.627843
CUST23076,Kediri,Jl. Pasteur No. 3,-7.844694,111.977131
CUST23077,Jakarta,Jl. Pasir Koja No. 732,-6.161694,106.842693
CUST23078,Semarang,Gg. Bangka Raya No. 8,-7.004044,110.383234
CUST23079,Bogor,Jalan Kendalsari No. 160,-6.630526,106.830363
CUST23080,Solo,Jalan Stasiun Wonokromo No. 53,-7.538872,110.775278
CUST23081,Malang,Gg. Tebet Barat Dalam No. 969,-7.992824,112.662907
CUST23082,Jakarta,Jl. Astana Anyar No. 6,-6.17602,106.863132
CUST23083,Surabaya,Jalan Raya Ujungberung No. 9,-7.298669,112.735485
CUST23084,Semarang,Gang Medokan Ayu No. 3,-6.92855,110.465213
CUST23085,Tangerang,Jalan Moch. Ramdan No. 81,-6.161642,106.628464
CUST23086,Jakarta,Gang Asia Afrika No. 337,-6.183931,106.853867
CUST23087,Bandung,Gang Ir. H. Djuanda No. 6,-6.947688,107.584925
CUST23088,Serang,Jalan Cihampelas No. 934,-6.155885,106.141318
CUST23089,Serang,Jalan Moch. Ramdan No. 3,-6.083782,106.174823
CUST23090,Jakarta,Gang Jend. Sudirman No. 8,-6.205939,106.835544
CUST23091,Depok,Gang Rungkut Industri No. 7,-6.358639,106.769623
CUST23092,Depok,Jalan Kutisari Selatan No. 07,-6.388221,106.78182
CUST23093,Bandung,Gg. Pasirkoja No. 30,-6.924724,107.598217
CUST23094,Jakarta,Gg. Suniaraja No. 77,-6.210498,106.847356
CUST23095,Malang,Jalan Dipenogoro No. 040,-7.963515,112.658016
CUST23096,Bekasi,Gang Gardujati No. 38,-6.234714,106.988918
CUST23097,Bekasi,Jalan Kendalsari No. 57,-6.190097,106.950941
CUST23098,Malang,Gg. Jend. A. Yani No. 4,-7.992297,112.624574
CUST23099,Bogor,Jalan Surapati No. 08,-6.588412,106.809931
CUST23100,Tangerang,Gang Sukabumi No. 9,-6.187663,106.651923
CUST23101,Jember,Jalan Cihampelas No. 31,-8.221667,113.673726
CUST23102,Yogyakarta,Gg. Tubagus Ismail No. 0,-7.798515,110.387225
CUST23103,Cirebon,Jl. Antapani Lama No. 19,-6.684336,108.503379
CUST23104,Solo,Gang Suryakencana No. 298,-7.569501,110.866755
CUST23105,Yogyakarta,Gang Dipatiukur No. 240,-7.752525,110.386583
CUST23106,Depok,Jl. Yos Sudarso No. 7,-6.398859,106.807508
CUST23107,Surabaya,Jalan Rungkut Industri No. 09,-7.301149,112.791924
CUST23108,Semarang,Gang HOS. Cokroaminoto No. 93,-6.918751,110.437827
CUST23109,Kediri,Gg. Rawamangun No. 3,-7.836202,111.991881
CUST23110,Cirebon,Jl. Asia Afrika No. 927,-6.724401,108.557698
CUST23111,Yogyakarta,Jl. Rajiman No. 637,-7.791211,110.398504
CUST23112,Bogor,Gang Merdeka No. 82,-6.609555,106.801897
CUST23113,Bogor,Gang Indragiri No. 86,-6.644814,106.831538
CUST23114,Malang,Gg. Raya Setiabudhi No. 2,-8.008555,112.621279
CUST23115,Jakarta,Jl. Joyoboyo No. 1,-6.251313,106.844446
CUST23116,Surabaya,Jl. HOS. Cokroaminoto No. 727,-7.246182,112.730599
CUST23117,Bandung,Gg. Pelajar Pejuang No. 25,-6.914226,107.603515
CUST23118,Solo,Jalan Kiaracondong No. 4,-7.566987,110.775189
CUST23119,Solo,Gang Dipatiukur No. 20,-7.598513,110.7975
CUST23120,Bekasi,Gang Ronggowarsito No. 605,-6.242157,106.955954
CUST23121,Kediri,Jl. Cikapayang No. 50,-7.80417,111.981442
CUST23122,Tangerang,Jl. Dr. Djunjunan No. 072,-6.179478,106.600985
CUST23123,Bandung,Gg. Cempaka No. 4,-6.929879,107.593311
CUST23124,Semarang,Gang Gegerkalong Hilir No. 65,-7.003511,110.423078
CUST23125,Surabaya,Gg. Ahmad Yani No. 907,-7.306626,112.70459
CUST23126,Jakarta,Jalan Ronggowarsito No. 8,-6.237752,106.797325
CUST23127,Serang,Jalan Kutai No. 8,-6.160824,106.110619
CUST23128,Kediri,Gang S. Parman No. 42,-7.811792,112.01499
CUST23129,Bandung,Jalan H.J Maemunah No. 718,-6.924291,107.648342
CUST23130,Bekasi,Jl. M.T Haryono No. 9,-6.249314,106.960592
CUST23131,Kediri,Gg. Cihampelas No. 484,-7.864375,111.986487
CUST23132,Surabaya,Gg. Sukajadi No. 85,-7.212275,112.739916
CUST23133,Serang,Jalan BKR No. 85,-6.167235,106.172671
CUST23134,Yogyakarta,Jalan Rajawali Barat No. 80,-7.835039,110.387112
CUST23135,Bekasi,Gang Sukajadi No. 9,-6.227262,106.98472
CUST23136,Surabaya,Gang Rajawali Timur No. 267,-7.28159,112.775873
CUST23137,Cirebon,Jl. Ahmad Yani No. 0,-6.779106,108.573549
CUST23138,Jakarta,Gang Ciwastra No. 298,-6.23483,106.829389
CUST23139,Surabaya,Gg. HOS. Cokroaminoto No. 982,-7.284585,112.71676
CUST23140,Bogor,Jl. Bangka Raya No. 7,-6.620161,106.843117
CUST23141,Kediri,Jalan Asia Afrika No. 16,-7.838755,112.027142
CUST23142,Bekasi,Gang Abdul Muis No. 301,-6.258711,106.978508
CUST23143,Tangerang,Jl. Moch. Ramdan No. 329,-6.201203,106.627366
CUST23144,Jakarta,Jl. Monginsidi No. 42,-6.24228,106.852173
CUST23145,Bandung,Gang Kapten Muslihat No. 19,-6.938128,107.661875
CUST23146,Jember,Jl. Moch. Ramdan No. 8,-8.122646,113.718722
CUST23147,Jakarta,Jalan Gardujati No. 7,-6.17751,106.838166
CUST23148,Semarang,Jl. Rumah Sakit No. 63,-6.966914,110.373465
CUST23149,Yogyakarta,Gg. Cihampelas No. 469,-7.810279,110.327816
CUST23150,Semarang,Gg. M.H Thamrin No. 90,-6.940023,110.458587
CUST23151,Semarang,Jalan Laswi No. 64,-6.965023,110.443943
CUST23152,Bogor,Jalan S. Parman No. 35,-6.628514,106.830446
CUST23153,Jember,Jl. W.R. Supratman No. 94,-8.183277,113.715829
CUST23154,Bandung,Gg. K.H. Wahid Hasyim No. 8,-6.938001,107.637939
CUST23155,Malang,Jl. Suniaraja No. 531,-7.98241,112.650607
CUST23156,Jember,Gang Yos Sudarso No. 3,-8.187455,113.682102
CUST23157,Yogyakarta,Jalan Rajiman No. 331,-7.788253,110.367377
CUST23158,Yogyakarta,Gg. Wonoayu No. 400,-7.827741,110.390064
CUST23159,Bekasi,Jalan Otto Iskandardinata No. 546,-6.198223,106.956915
CUST23160,Depok,Gang Jend. A. Yani No. 8,-6.432224,106.827884
CUST23161,Malang,Jalan Kendalsari No. 590,-7.980725,112.585766
CUST23162,Malang,Gg. Setiabudhi No. 7,-7.953642,112.63621
CUST23163,Bogor,Jl. Pasirkoja No. 078,-6.624112,106.854321
CUST23164,Bandung,Gg. S. Parman No. 586,-6.956904,107.646277
CUST23165,Depok,Gg. Kendalsari No. 21,-6.363574,106.810281
CUST23166,Jakarta,Gg. Rawamangun No. 6,-6.168502,106.859537
CUST23167,Depok,Gang Veteran No. 458,-6.384536,106.835976
CUST23168,Malang,Jalan Waringin No. 016,-7.979898,112.669907
CUST23169,Semarang,Jl. Tebet Barat Dalam No. 2,-7.015341,110.406877
CUST23170,Cirebon,Jalan Ciumbuleuit No. 41,-6.743799,108.582987
CUST23171,Bandung,Jl. Rajawali Timur No. 13,-6.937922,107.57279
CUST23172,Jakarta,Gang Pasirkoja No. 55,-6.181374,106.81592
CUST23173,Serang,Jl. Kendalsari No. 0,-6.08704,106.181606
CUST23174,Kediri,Gang Lembong No. 0,-7.813534,111.974015
CUST23175,Serang,Jl. Rawamangun No. 474,-6.132318,106.113133
CUST23176,Jember,Gg. Pacuan Kuda No. 9,-8.122626,113.693259
CUST23177,Jakarta,Gang Rawamangun No. 716,-6.256715,106.879815
CUST23178,Kediri,Gang Siliwangi No. 560,-7.833859,111.999226
CUST23179,Bandung,Jl. Antapani Lama No. 576,-6.954482,107.589303
CUST23180,Bekasi,Gang Siliwangi No. 16,-6.197922,106.962598
CUST23181,Yogyakarta,Jl. Erlangga No. 336,-7.750329,110.334599
CUST23182,Surabaya,Gang Dr. Djunjunan No. 9,-7.302619,112.733293
CUST23183,Surabaya,Jalan Otto Iskandardinata No. 7,-7.28663,112.782807
CUST23184,Surabaya,Gang Siliwangi No. 6,-7.283737,112.801578
CUST23185,Solo,Jalan Bangka Raya No. 559,-7.541538,110.841696
CUST23186,Bogor,Jl. Ronggowarsito No. 8,-6.637082,106.790504
CUST23187,Bandung,Jl. W.R. Supratman No. 930,-6.954013,107.593177
CUST23188,Malang,Gang Dipenogoro No. 03,-7.953844,112.671007
CUST23189,Jakarta,Gang S. Parman No. 4,-6.166786,106.854641
CUST23190,Depok,Gg. Ronggowarsito No. 20,-6.444279,106.756148
CUST23191,Bogor,Jl. Antapani Lama No. 73,-6.616779,106.794185
CUST23192,Surabaya,Gang Kendalsari No. 85,-7.286478,112.735274
CUST23193,Jakarta,Jl. BKR No. 7,-6.200397,106.806893
CUST23194,Depok,Gg. Jayawijaya No. 2,-6.391112,106.796375
CUST23195,Cirebon,Gang Suryakencana No. 3,-6.765611,108.571725
CUST23196,Yogyakarta,Jl. Ciwastra No. 1,-7.839267,110.39477
CUST23197,Semarang,Jalan Indragiri No. 8,-6.971065,110.389087
CUST23198,Yogyakarta,Jalan Pasteur No. 7,-7.785663,110.38168
CUST23199,Kediri,Jalan Tubagus Ismail No. 77,-7.807992,112.064654
CUST23200,Surabaya,Gang Rajawali Barat No. 76,-7.282546,112.799592
CUST23201,Yogyakarta,Gg. Surapati No. 878,-7.831228,110.410175
CUST23202,Bandung,Jl. Gardujati No. 70,-6.958303,107.623944
CUST23203,Malang,Jl. Ronggowarsito No. 138,-7.969276,112.675593
CUST23204,Depok,Gg. Ciumbuleuit No. 01,-6.408529,106.817687
CUST23205,Bogor,Gang Siliwangi No. 525,-6.605406,106.794784
CUST23206,Semarang,Gang Siliwangi No. 2,-6.962396,110.427299
CUST23207,Malang,Gang Surapati No. 04,-8.014639,112.681862
CUST23208,Bogor,Jalan Astana Anyar No. 2,-6.602662,106.805171
CUST23209,Bekasi,Jl. Suniaraja No. 1,-6.189196,106.984772
CUST23210,Yogyakarta,Gg. Bangka Raya No. 4,-7.782972,110.359605
CUST23211,Solo,Gg. Stasiun Wonokromo No. 68,-7.598073,110.810541
CUST23212,Bandung,Gang BKR No. 371,-6.872852,107.641807
CUST23213,Malang,Jl. Siliwangi No. 8,-8.008713,112.630209
CUST23214,Cirebon,Gg. HOS. Cokroaminoto No. 4,-6.71388,108.508217
CUST23215,Bandung,Jl. Pasteur No. 564,-6.872089,107.597854
CUST23216,Tangerang,Gang Moch. Ramdan No. 86,-6.201108,106.610288
CUST23217,Jakarta,Gang Merdeka No. 76,-6.176833,106.866067
CUST23218,Yogyakarta,Gg. Kapten Muslihat No. 217,-7.840035,110.331364
CUST23219,Yogyakarta,Jl. Joyoboyo No. 4,-7.812941,110.401639
CUST23220,Jakarta,Jalan Ahmad Dahlan No. 7,-6.183521,106.867333
CUST23221,Semarang,Jl. HOS. Cokroaminoto No. 644,-7.000756,110.46028
CUST23222,Yogyakarta,Gang Suryakencana No. 4,-7.784008,110.397376
CUST23223,Surabaya,Gg. Suryakencana No. 445,-7.236206,112.739913
CUST23224,Serang,Jalan Jend. A. Yani No. 5,-6.107136,106.186188
CUST23225,Surabaya,Gang BKR No. 3,-7.216931,112.773856
CUST23226,Yogyakarta,Jalan Veteran No. 800,-7.843113,110.38341
CUST23227,Surabaya,Gang M.H Thamrin No. 676,-7.227556,112.787321
CUST23228,Bandung,Gang Gegerkalong Hilir No. 4,-6.949143,107.594614
CUST23229,Jakarta,Jalan Indragiri No. 4,-6.217332,106.826559
CUST23230,Jember,Gang Gegerkalong Hilir No. 74,-8.154362,113.66944
CUST23231,Surabaya,Jalan Suniaraja No. 934,-7.214024,112.74174
CUST23232,Yogyakarta,Gang Indragiri No. 21,-7.772561,110.386925
CUST23233,Cirebon,Jl. KH Amin Jasuta No. 7,-6.700136,108.583729
CUST23234,Jember,Jalan Yos Sudarso No. 3,-8.16608,113.722049
CUST23235,Jember,Jl. Soekarno Hatta No. 30,-8.138059,113.722695
CUST23236,Cirebon,Jl. Ronggowarsito No. 7,-6.713641,108.526856
CUST23237,Surabaya,Jl. Cikutra Barat No. 18,-7.253657,112.721409
CUST23238,Surabaya,Gang Laswi No. 9,-7.233639,112.731032
CUST23239,Semarang,Gang Antapani Lama No. 320,-6.942577,110.406795
CUST23240,Bekasi,Jl. Abdul Muis No. 470,-6.242709,107.018433
CUST23241,Surabaya,Gg. Otto Iskandardinata No. 094,-7.220891,112.735858
CUST23242,Kediri,Jalan Kapten Muslihat No. 2,-7.857347,111.990046
CUST23243,Malang,Jalan Ahmad Dahlan No. 3,-7.951799,112.636237
CUST23244,Bogor,Gg. Kutisari Selatan No. 3,-6.639936,106.790174
CUST23245,Bandung,Jalan Asia Afrika No. 70,-6.882596,107.590869
CUST23246,Solo,Jl. Sukajadi No. 9,-7.603442,110.827009
CUST23247,Jember,Gg. Suniaraja No. 1,-8.219908,113.73805
CUST23248,Malang,Jl. Antapani Lama No. 4,-7.950509,112.601589
CUST23249,Bekasi,Gg. Yos Sudarso No. 95,-6.211624,107.01008
CUST23250,Tangerang,Gang Raya Setiabudhi No. 5,-6.168094,106.664898
CUST23251,Semarang,Gang Suryakencana No. 79,-6.95589,110.368503
CUST23252,Yogyakarta,Gg. W.R. Supratman No. 205,-7.81724,110.379371
CUST23253,Bandung,Gang Jamika No. 92,-6.882918,107.642713
CUST23254,Bogor,Gg. Surapati No. 612,-6.571903,106.827761
CUST23255,Jakarta,Jalan Cikapayang No. 8,-6.162415,106.824178
CUST23256,Solo,Gg. HOS. Cokroaminoto No. 7,-7.607741,110.780695
CUST23257,Serang,Gang Lembong No. 8,-6.092021,106.16474
CUST23258,Yogyakarta,Gg. Laswi No. 194,-7.805618,110.41754
CUST23259,Surabaya,Gang Cihampelas No. 64,-7.2275,112.713691
CUST23260,Bekasi,Jl. K.H. Wahid Hasyim No. 05,-6.190274,106.953817
CUST23261,Bekasi,Jl. Rawamangun No. 84,-6.277261,106.971877
CUST23262,Bekasi,Gang PHH. Mustofa No. 2,-6.197706,106.935126
CUST23263,Semarang,Jalan Suryakencana No. 72,-6.972359,110.436025
CUST23264,Solo,Gg. Suniaraja No. 2,-7.592557,110.871474
CUST23265,Surabaya,Jl. PHH. Mustofa No. 7,-7.290666,112.772347
CUST23266,Bekasi,Gg. Pelajar Pejuang No. 9,-6.200243,107.009837
CUST23267,Semarang,Jalan Jakarta No. 37,-7.007371,110.406503
CUST23268,Bekasi,Jalan Stasiun Wonokromo No. 0,-6.225425,106.98568
CUST23269,Jakarta,Gang Yos Sudarso No. 4,-6.195391,106.881078
CUST23270,Serang,Gang Abdul Muis No. 377,-6.117579,106.179018
CUST23271,Jakarta,Jl. Cempaka No. 9,-6.210615,106.850266
CUST23272,Semarang,Gg. W.R. Supratman No. 52,-7.00822,110.389837
CUST23273,Solo,Gang Pasir Koja No. 018,-7.594787,110.796319
CUST23274,Surabaya,Jl. Moch. Ramdan No. 907,-7.222264,112.746222
CUST23275,Serang,Gg. Kiaracondong No. 610,-6.096563,106.124043
CUST23276,Solo,Gang Jakarta No. 55,-7.533701,110.812597
CUST23277,Kediri,Gang Cikutra Barat No. 989,-7.866882,112.037363
CUST23278,Semarang,Gg. Kutisari Selatan No. 33,-6.969632,110.388769
CUST23279,Bandung,Jl. Ciumbuleuit No. 05,-6.882072,107.61102
CUST23280,Bekasi,Jalan Rawamangun No. 9,-6.261561,107.004829
CUST23281,Jember,Jalan HOS. Cokroaminoto No. 1,-8.181178,113.714009
CUST23282,Yogyakarta,Jalan Setiabudhi No. 015,-7.781458,110.31986
CUST23283,Jakarta,Jalan Surapati No. 5,-6.189655,106.800428
CUST23284,Depok,Gg. Sentot Alibasa No. 93,-6.422852,106.827996
CUST23285,Solo,Jl. BKR No. 870,-7.614488,110.838372
CUST23286,Jakarta,Jl. W.R. Supratman No. 593,-6.254334,106.851043
CUST23287,Bandung,Gg. Setiabudhi No. 630,-6.953134,107.610897
CUST23288,Bandung,Gang Moch. Ramdan No. 7,-6.925637,107.611174
CUST23289,Semarang,Gg. Peta No. 8,-6.971832,110.421284
CUST23290,Surabaya,Gg. Rawamangun No. 734,-7.233819,112.729139
CUST23291,Cirebon,Jalan Erlangga No. 24,-6.753147,108.508434
CUST23292,Bandung,Jl. Sadang Serang No. 696,-6.949252,107.659065
CUST23293,Malang,Gg. Pasteur No. 7,-7.972327,112.60427
CUST23294,Solo,Jalan BKR No. 1,-7.541494,110.872647
CUST23295,Jakarta,Jalan Kiaracondong No. 67,-6.161625,106.88344
CUST23296,Cirebon,Jalan Indragiri No. 52,-6.709774,108.600965
CUST23297,Yogyakarta,Jl. Medokan Ayu No. 5,-7.836831,110.345642
CUST23298,Bandung,Jl. Moch. Ramdan No. 01,-6.906671,107.603605
CUST23299,Jember,Gang Veteran No. 8,-8.151062,113.740822
CUST23300,Bandung,Gg. Joyoboyo No. 23,-6.945923,107.604293
CUST23301,Semarang,Jl. W.R. Supratman No. 126,-6.994794,110.393411
CUST23302,Malang,Jl. Kiaracondong No. 208,-8.012587,112.672373
CUST23303,Bandung,Gg. R.E Martadinata No. 58,-6.925993,107.626259
CUST23304,Jember,Gg. Jend. Sudirman No. 161,-8.175698,113.69216
CUST23305,Tangerang,Jl. Peta No. 845,-6.218987,106.615504
CUST23306,Tangerang,Gang Medokan Ayu No. 7,-6.150839,106.666819
CUST23307,Jember,Gg. Rajawali Barat No. 73,-8.172804,113.742641
CUST23308,Bandung,Jl. Astana Anyar No. 77,-6.905089,107.609389
CUST23309,Jember,Gg. Tubagus Ismail No. 042,-8.172202,113.741793
CUST23310,Solo,Jl. Medokan Ayu No. 2,-7.612027,110.872883
CUST23311,Surabaya,Gang Cikutra Timur No. 01,-7.279341,112.765925
CUST23312,Jakarta,Jalan Cikutra Barat No. 267,-6.172011,106.881941
CUST23313,Yogyakarta,Jl. Rumah Sakit No. 978,-7.779223,110.385913
CUST23314,Bekasi,Jalan Astana Anyar No. 8,-6.278237,106.975512
CUST23315,Jember,Jl. Indragiri No. 76,-8.182222,113.694271
CUST23316,Surabaya,Gg. Wonoayu No. 9,-7.265265,112.79208
CUST23317,Bandung,Jl. Rumah Sakit No. 55,-6.96396,107.636552
CUST23318,Bandung,Gg. Yos Sudarso No. 812,-6.893394,107.639181
CUST23319,Tangerang,Jalan Cihampelas No. 3,-6.13137,106.670625
CUST23320,Tangerang,Jl. Monginsidi No. 058,-6.160772,106.596623
CUST23321,Bogor,Jalan M.H Thamrin No. 42,-6.564941,106.789337
CUST23322,Yogyakarta,Jl. Lembong No. 042,-7.840712,110.324739
CUST23323,Semarang,Jalan Dr. Djunjunan No. 573,-6.956926,110.38972
CUST23324,Malang,Jl. Dipenogoro No. 772,-7.969071,112.60398
CUST23325,Cirebon,Jalan Ciwastra No. 559,-6.720172,108.590838
CUST23326,Yogyakarta,Jl. W.R. Supratman No. 513,-7.777571,110.34221
CUST23327,Bandung,Jl. KH Amin Jasuta No. 9,-6.945392,107.641606
CUST23328,Bandung,Gang Cihampelas No. 67,-6.947307,107.592603
CUST23329,Yogyakarta,Gang KH Amin Jasuta No. 6,-7.806896,110.324687
CUST23330,Kediri,Gg. Erlangga No. 2,-7.871301,112.023256
CUST23331,Bandung,Gg. Rajawali Timur No. 9,-6.959297,107.641375
CUST23332,Serang,Gg. Merdeka No. 8,-6.077361,106.119162
CUST23333,Solo,Jl. Raya Setiabudhi No. 34,-7.615372,110.788532
CUST23334,Yogyakarta,Jl. S. Parman No. 7,-7.809243,110.337012
CUST23335,Jakarta,Gang Cihampelas No. 139,-6.206716,106.884165
CUST23336,Jakarta,Jalan Rajiman No. 9,-6.16478,106.895087
CUST23337,Jakarta,Gg. Wonoayu No. 08,-6.165234,106.807665
CUST23338,Bandung,Jl. Cihampelas No. 417,-6.899756,107.66596
CUST23339,Yogyakarta,Jl. R.E Martadinata No. 954,-7.748491,110.328863
CUST23340,Yogyakarta,Gg. Yos Sudarso No. 257,-7.783098,110.340428
CUST23341,Depok,Jalan Siliwangi No. 178,-6.379805,106.8352
CUST23342,Cirebon,Gang W.R. Supratman No. 6,-6.760135,108.566401
CUST23343,Tangerang,Gang Abdul Muis No. 47,-6.167464,106.599242
CUST23344,Bogor,Gg. S. Parman No. 641,-6.605392,106.775929
CUST23345,Serang,Gang R.E Martadinata No. 411,-6.154788,106.123866
CUST23346,Tangerang,Gg. M.T Haryono No. 74,-6.219816,106.617171
